Brand,Model,Year,Kilometres_Driven,Fuel_Type,Transmission,Owner_Count,Engine_CC,Mileage_kmpl,Selling_Price
Maruti,Swift,2012,120000.0,Petrol,Automatic,1,1197.0,17.4,420000.0
Maruti,Swift,2014,50000.0,Petrol,Manual,1,1197.0,20.4,400000.0
Hyundai,i20,2010,80000.0,Petrol,Manual,4,1197.0,17.0,254999.0
Maruti,Zen,2003,60000.0,Petrol,Manual,4,993.0,17.3,65000.0
Maruti,Celerio,2017,36000.0,Petrol,Manual,1,998.0,23.1,351000.0
Toyota,Innova,2007,120000.0,Diesel,Manual,3,2494.0,12.8,404000.0
Maruti,Ritz,2011,185000.0,Diesel,Manual,3,1248.0,21.1,185000.0
Nissan,Micra,2011,50000.0,Diesel,Manual,1,1461.0,23.08,250000.0
Maruti,Zen,2002,100000.0,Petrol,Manual,4,993.0,17.3,60000.0
Hyundai,Verna,2013,50000.0,Petrol,Manual,2,1591.0,17.1,500000.0
Maruti,Zen,2007,80000.0,Petrol,Manual,2,998.0,18.2,85000.0
Hyundai,Santro,2005,60000.0,Petrol,Manual,2,1197.0,19.81,85000.0
Maruti,Alto,2005,80000.0,Petrol,Manual,4,796.0,19.7,85000.0
Maruti,Swift,2011,90000.0,Diesel,Manual,4,1248.0,19.3,265000.0
Maruti,A-Star,2010,162000.0,Petrol,Manual,2,998.0,19.0,130000.0
Maruti,Ertiga,2013,110000.0,Diesel,Manual,3,1248.0,20.77,480000.0
Maruti,Swift,2008,120000.0,Diesel,Manual,3,1248.0,17.8,170000.0
Nissan,Micra,2011,45000.0,Diesel,Manual,1,1461.0,23.08,275000.0
Maruti,Wagon,2005,90000.0,Petrol,Manual,2,998.0,18.9,89000.0
Ford,Figo,2010,90000.0,Diesel,Manual,2,1399.0,20.0,170000.0
Mahindra,XUV300,2019,16500.0,Petrol,Manual,1,1197.0,17.0,1090000.0
Hyundai,Creta,2017,67000.0,Diesel,Automatic,1,1582.0,17.01,1100000.0
Maruti,Swift,2018,52000.0,Petrol,Manual,1,1197.0,22.0,610000.0
Datsun,GO,2016,40000.0,Petrol,Manual,1,1198.0,20.63,335000.0
Hyundai,Grand,2015,40000.0,Petrol,Manual,1,1197.0,18.9,434999.0
Toyota,Fortuner,2018,35000.0,Diesel,Manual,1,2755.0,14.24,3000000.0
Renault,KWID,2018,13000.0,Petrol,Manual,1,799.0,20.71,390000.0
Honda,Brio,2012,40000.0,Petrol,Manual,1,1198.0,18.5,325000.0
Volkswagen,Ameo,2019,10000.0,Petrol,Manual,1,1198.0,17.0,640000.0
Nissan,Sunny,2012,9000.0,Petrol,Manual,1,1498.0,16.95,450000.0
Toyota,Etios,2013,70000.0,Diesel,Manual,2,1364.0,23.59,400000.0
Hyundai,i10,2009,60000.0,Petrol,Manual,1,1197.0,20.36,215000.0
Renault,Duster,2014,40000.0,Diesel,Manual,1,1461.0,20.45,570000.0
Mahindra,XUV500,2012,93000.0,Diesel,Manual,1,2179.0,15.1,680000.0
Toyota,Innova,2008,80000.0,Diesel,Manual,4,2494.0,12.8,325000.0
Tata,Indigo,2011,50000.0,Petrol,Manual,2,1193.0,15.64,150000.0
Hyundai,Elantra,2013,68000.0,Petrol,Automatic,1,1797.0,14.5,690000.0
Mercedes-Benz,New,2013,25000.0,Diesel,Automatic,1,2143.0,14.84,1550000.0
Tata,Nano,2012,18000.0,Petrol,Manual,1,624.0,25.4,64000.0
Nissan,Micra,2013,120000.0,Diesel,Manual,1,1461.0,23.08,250000.0
Maruti,Wagon,2005,35000.0,Petrol,Manual,1,998.0,18.9,65000.0
Maruti,Swift,2016,60000.0,Diesel,Manual,2,1248.0,26.59,550000.0
Hyundai,i10,2010,70000.0,Petrol,Manual,4,1197.0,20.36,140000.0
Renault,KWID,2016,30000.0,Petrol,Manual,1,799.0,25.17,300000.0
Volkswagen,GTI,2016,70000.0,Petrol,Automatic,1,1798.0,16.34,800000.0
Jaguar,XE,2017,9000.0,Diesel,Automatic,1,1999.0,13.6,2625000.0
Lexus,ES,2019,20000.0,Petrol,Automatic,1,2487.0,22.37,5150000.0
Jaguar,XF,2017,45000.0,Diesel,Automatic,1,1999.0,19.33,3200000.0
Tata,Safari,2015,110000.0,Diesel,Manual,1,2179.0,14.1,503000.0
Volvo,XC40,2019,20000.0,Diesel,Automatic,1,1969.0,18.0,3800000.0
Toyota,Camry,2016,68089.0,Petrol,Automatic,1,2494.0,19.16,2000000.0
Maruti,Wagon,2013,58343.0,Petrol,Manual,1,998.0,21.79,225000.0
Maruti,Baleno,2018,38817.0,Diesel,Manual,1,1248.0,27.39,740000.0
Honda,Jazz,2016,56494.0,Petrol,Manual,1,1199.0,18.2,550000.0
Toyota,Innova,2013,79328.0,Diesel,Manual,2,2494.0,12.99,750000.0
Maruti,Swift,2019,5621.0,Petrol,Automatic,1,1197.0,22.0,650000.0
Toyota,Etios,2017,25538.0,Petrol,Manual,1,1496.0,16.78,625000.0
Maruti,Swift,2018,69779.0,Petrol,Automatic,1,1197.0,22.0,600000.0
Hyundai,Grand,2017,56290.0,Diesel,Manual,1,1186.0,24.0,450000.0
BMW,X4,2019,7500.0,Diesel,Automatic,1,1995.0,16.78,5400000.0
BMW,X4,2019,8500.0,Diesel,Automatic,1,1995.0,16.78,5500000.0
Honda,Amaze,2019,7032.0,Petrol,Automatic,1,1199.0,19.0,779000.0
Skoda,Rapid,2016,11000.0,Petrol,Automatic,1,1598.0,14.3,645000.0
Volvo,V40,2018,2000.0,Diesel,Automatic,1,1984.0,16.8,2475000.0
Hyundai,i10,2010,106000.0,Petrol,Manual,3,1197.0,20.36,150000.0
Toyota,Etios,2012,162000.0,Diesel,Manual,3,2494.0,12.99,265000.0
Honda,CR-V,2009,120000.0,Petrol,Automatic,2,2354.0,11.1,500000.0
Maruti,Swift,2015,90000.0,Diesel,Manual,1,1248.0,26.59,480000.0
Hyundai,Verna,2014,70000.0,Diesel,Manual,3,1582.0,22.32,535000.0
Toyota,Innova,2005,240000.0,Diesel,Manual,3,2494.0,12.8,250000.0
Maruti,SX4,2012,100000.0,Diesel,Manual,2,1248.0,21.5,300000.0
Hyundai,Verna,2009,214000.0,Petrol,Manual,2,1599.0,13.9,340000.0
Hyundai,Verna,2009,214000.0,Diesel,Manual,2,1493.0,16.8,340000.0
Maruti,Alto,2016,50000.0,Petrol,Manual,1,796.0,22.74,240000.0
Honda,City,2018,1000.0,Petrol,Automatic,1,1497.0,18.0,1085000.0
Maruti,Swift,2017,19000.0,Diesel,Automatic,1,1248.0,28.4,750000.0
Tata,Indigo,2012,265000.0,Diesel,Manual,2,1405.0,17.0,95000.0
Maruti,Eeco,2020,35000.0,CNG,Manual,1,1196.0,20.88,409999.0
Maruti,Alto,2014,80000.0,Petrol,Manual,2,998.0,23.95,215000.0
Mahindra,XUV500,2016,50000.0,Diesel,Automatic,1,2179.0,16.0,1290000.0
Maruti,Alto,2010,80000.0,Petrol,Manual,1,998.0,20.92,150000.0
Hyundai,EON,2013,50000.0,Petrol,Manual,2,814.0,21.1,219000.0
Tata,Tiago,2018,100000.0,Petrol,Manual,1,1199.0,23.84,325000.0
Maruti,Eeco,2013,120000.0,Petrol,Manual,2,1196.0,15.1,260000.0
Jaguar,XE,2017,9000.0,Diesel,Automatic,1,1999.0,13.6,2625000.0
Lexus,ES,2019,20000.0,Petrol,Automatic,1,2487.0,22.37,5150000.0
Jaguar,XF,2017,45000.0,Diesel,Automatic,1,1999.0,19.33,3200000.0
Tata,Safari,2015,110000.0,Diesel,Manual,1,2179.0,14.1,503000.0
Volvo,XC40,2019,20000.0,Diesel,Automatic,1,1969.0,18.0,3800000.0
Toyota,Camry,2016,68089.0,Petrol,Automatic,1,2494.0,19.16,2000000.0
Maruti,Wagon,2013,58343.0,Petrol,Manual,1,998.0,21.79,225000.0
Maruti,Baleno,2018,38817.0,Diesel,Manual,1,1248.0,27.39,740000.0
Honda,Jazz,2016,56494.0,Petrol,Manual,1,1199.0,18.2,550000.0
Toyota,Innova,2013,79328.0,Diesel,Manual,2,2494.0,12.99,750000.0
Maruti,Swift,2019,5621.0,Petrol,Automatic,1,1197.0,22.0,650000.0
Toyota,Etios,2017,25538.0,Petrol,Manual,1,1496.0,16.78,625000.0
Maruti,Swift,2018,69779.0,Petrol,Automatic,1,1197.0,22.0,600000.0
Hyundai,Grand,2017,56290.0,Diesel,Manual,1,1186.0,24.0,450000.0
BMW,X4,2019,7500.0,Diesel,Automatic,1,1995.0,16.78,5400000.0
BMW,X4,2019,8500.0,Diesel,Automatic,1,1995.0,16.78,5500000.0
Honda,Amaze,2019,7032.0,Petrol,Automatic,1,1199.0,19.0,779000.0
Skoda,Rapid,2016,11000.0,Petrol,Automatic,1,1598.0,14.3,645000.0
Volvo,V40,2018,2000.0,Diesel,Automatic,1,1984.0,16.8,2475000.0
Honda,Amaze,2019,40000.0,Diesel,Automatic,1,1498.0,23.8,700000.0
Hyundai,Creta,2017,45000.0,Diesel,Manual,1,1396.0,21.38,950000.0
Maruti,Alto,2010,80000.0,Petrol,Manual,2,796.0,19.7,160000.0
Hyundai,Xcent,2015,135000.0,Diesel,Manual,2,1120.0,24.4,409999.0
Toyota,Innova,2015,120000.0,Diesel,Manual,2,2494.0,12.99,840000.0
Toyota,Etios,2013,67000.0,Diesel,Manual,1,1364.0,23.59,450000.0
Maruti,Swift,2017,50000.0,Diesel,Manual,1,1248.0,28.4,900000.0
Toyota,Innova,2008,134000.0,Diesel,Manual,2,2494.0,12.8,570000.0
Nissan,Micra,2011,110000.0,Diesel,Manual,2,1461.0,23.08,254999.0
Maruti,800,2009,40000.0,Petrol,Manual,1,796.0,16.1,130000.0
Maruti,Swift,2013,120000.0,Diesel,Manual,2,1248.0,23.4,530000.0
Volkswagen,Polo,2015,110000.0,Diesel,Manual,2,1498.0,20.14,520000.0
Mahindra,Verito,2011,170000.0,Diesel,Manual,2,1461.0,21.0,229999.0
Maruti,800,2004,80000.0,Petrol,Manual,2,796.0,16.1,81000.0
Maruti,Swift,2016,47000.0,Diesel,Manual,1,1248.0,25.2,600000.0
Hyundai,Xcent,2015,93000.0,Petrol,Manual,1,1197.0,19.1,409999.0
Maruti,800,2010,70000.0,Petrol,Manual,2,796.0,16.1,120000.0
Maruti,Celerio,2014,50000.0,Petrol,Manual,1,998.0,23.1,320000.0
Ford,Figo,2015,70000.0,Diesel,Manual,1,1399.0,20.0,292000.0
Tata,Safari,2012,80000.0,Diesel,Manual,1,2179.0,13.93,390000.0
Ford,Figo,2016,44000.0,Petrol,Manual,1,1196.0,18.16,550000.0
Maruti,Celerio,2014,25000.0,Petrol,Manual,1,998.0,23.1,385000.0
Hyundai,Creta,2016,25000.0,Petrol,Manual,1,1591.0,15.29,800000.0
Maruti,Swift,2019,10000.0,Petrol,Manual,1,1197.0,21.21,675000.0
Tata,Hexa,2018,50000.0,Diesel,Manual,1,2179.0,17.6,1525000.0
Ford,EcoSport,2018,30000.0,Diesel,Manual,1,1498.0,23.0,950000.0
Hyundai,i20,2015,50000.0,Diesel,Manual,2,1396.0,21.19,610000.0
Hyundai,i20,2012,120000.0,Diesel,Manual,1,1396.0,22.54,525000.0
Honda,Amaze,2019,40000.0,Diesel,Automatic,1,1498.0,23.8,700000.0
Mahindra,Bolero,2015,80000.0,Diesel,Manual,1,2523.0,15.96,375000.0
Nissan,Terrano,2015,90000.0,Diesel,Manual,1,1461.0,20.45,580000.0
Maruti,Swift,2015,50000.0,Petrol,Manual,2,1197.0,20.4,434999.0
Datsun,RediGO,2020,2136.0,Petrol,Manual,1,999.0,22.5,350000.0
Toyota,Innova,2012,250000.0,Diesel,Manual,1,2494.0,12.99,730000.0
Hyundai,i20,2015,35000.0,Petrol,Manual,1,1197.0,18.6,600000.0
Toyota,Innova,2015,120000.0,Diesel,Manual,1,2494.0,12.99,1050000.0
Maruti,Baleno,2017,70000.0,Diesel,Manual,1,1248.0,27.39,735000.0
Renault,Duster,2018,18000.0,Diesel,Manual,1,1461.0,19.6,1050000.0
Chevrolet,Enjoy,2016,110000.0,Diesel,Manual,2,1248.0,18.2,420000.0
Maruti,SX4,2017,60000.0,Diesel,Manual,1,1248.0,23.65,800000.0
Toyota,Fortuner,2015,60000.0,Diesel,Automatic,1,2982.0,12.55,2000000.0
Maruti,Swift,2016,147000.0,Diesel,Manual,2,1248.0,26.59,600000.0
Toyota,Fortuner,2015,130000.0,Diesel,Automatic,1,2982.0,12.55,1900000.0
Chevrolet,Captiva,2011,99500.0,Diesel,Manual,3,1991.0,11.5,500000.0
Tata,Indica,2011,110000.0,Diesel,Manual,2,1405.0,17.0,200000.0
Nissan,Micra,2016,35000.0,Petrol,Manual,1,1198.0,19.49,370000.0
Hyundai,Verna,2010,110000.0,Diesel,Manual,2,1493.0,16.2,260000.0
Mahindra,KUV,2016,100000.0,Diesel,Manual,1,1198.0,25.32,280000.0
Maruti,Ertiga,2014,21000.0,Petrol,Manual,1,1373.0,16.02,610000.0
Ford,Fiesta,2013,60000.0,Diesel,Manual,2,1498.0,23.5,300000.0
Tata,Indigo,2010,40000.0,Diesel,Manual,1,1405.0,16.6,140000.0
Hyundai,i10,2008,50000.0,Petrol,Manual,1,1086.0,19.81,229999.0
Maruti,A-Star,2010,65000.0,Petrol,Manual,2,998.0,19.0,200000.0
Maruti,Wagon,2011,80000.0,Petrol,Manual,1,998.0,18.9,200000.0
Hyundai,Verna,2015,119000.0,Diesel,Manual,1,1582.0,23.9,560000.0
Maruti,Ertiga,2016,80000.0,Diesel,Manual,1,1248.0,24.52,750000.0
Maruti,Swift,2017,90000.0,Diesel,Manual,1,1248.0,25.2,585000.0
Hyundai,Verna,2016,20000.0,Petrol,Manual,1,1591.0,17.01,760000.0
Maruti,Swift,2014,80000.0,Diesel,Manual,2,1248.0,25.2,430000.0
Mahindra,KUV,2020,44665.0,Diesel,Manual,1,1198.0,25.32,480000.0
Kia,Seltos,2019,10000.0,Diesel,Manual,1,1493.0,20.8,643000.0
Hyundai,Xcent,2018,60000.0,Petrol,Manual,1,1197.0,20.14,500000.0
Honda,Brio,2016,22000.0,Petrol,Manual,1,1198.0,18.5,425000.0
Maruti,Alto,2014,25000.0,Petrol,Manual,1,796.0,22.74,250000.0
Maruti,Celerio,2016,70000.0,Diesel,Manual,1,793.0,27.62,285000.0
Maruti,Swift,2008,123000.0,Petrol,Manual,3,1298.0,17.5,160000.0
Volkswagen,Vento,2011,70000.0,Diesel,Manual,2,1598.0,20.54,250000.0
Chevrolet,Beat,2013,70000.0,Petrol,Manual,2,1199.0,18.6,170000.0
Toyota,Etios,2013,45000.0,Diesel,Manual,1,1364.0,23.59,409999.0
Hyundai,Grand,2015,40000.0,Petrol,Automatic,1,1197.0,18.9,400000.0
Maruti,Swift,2019,30000.0,Diesel,Manual,1,1248.0,28.4,700000.0
Honda,Civic,2007,90000.0,Petrol,Automatic,1,1799.0,12.9,350000.0
Maruti,Ertiga,2016,34000.0,Petrol,Manual,2,1373.0,17.5,660000.0
Maruti,Alto,2017,25000.0,Petrol,Manual,1,796.0,24.7,268000.0
Maruti,Alto,2016,50000.0,Petrol,Manual,1,796.0,22.74,270000.0
Chevrolet,Beat,2013,50000.0,Diesel,Manual,1,936.0,25.44,300000.0
Tata,Tiago,2017,90000.0,Petrol,Manual,1,1199.0,23.84,450000.0
Chevrolet,Beat,2012,70000.0,Diesel,Manual,2,936.0,25.44,220000.0
Tata,New,2009,146000.0,Diesel,Manual,2,2179.0,13.93,250000.0
Ford,Figo,2012,85000.0,Petrol,Manual,2,1196.0,15.6,300000.0
Tata,Indica,2009,201850.0,Diesel,Manual,2,1396.0,17.88,88000.0
Maruti,Swift,2016,30000.0,Diesel,Manual,1,1248.0,26.59,561000.0
Maruti,Swift,2018,15000.0,Diesel,Manual,1,1248.0,28.4,755000.0
Datsun,RediGO,2017,25000.0,Petrol,Manual,1,799.0,22.7,235000.0
Maruti,Alto,2011,90000.0,Petrol,Manual,1,998.0,20.92,165000.0
Maruti,Swift,2008,80000.0,Diesel,Manual,2,1248.0,19.3,190000.0
Tata,Indica,2011,50000.0,Diesel,Manual,1,1396.0,17.2,110000.0
Mahindra,Bolero,2012,80000.0,Diesel,Manual,2,2523.0,13.6,320000.0
Maruti,Swift,2010,110000.0,Diesel,Manual,2,1197.0,21.21,330000.0
Hyundai,i20,2016,38000.0,Petrol,Manual,1,1197.0,18.6,540000.0
Hyundai,EON,2013,60000.0,Petrol,Manual,1,814.0,21.1,180000.0
Maruti,Eeco,2016,100000.0,Petrol,Manual,3,1196.0,15.37,270000.0
Maruti,Swift,2012,30000.0,Petrol,Manual,1,1197.0,17.5,450000.0
Maruti,Swift,2014,30000.0,Petrol,Manual,1,1197.0,19.1,450000.0
Chevrolet,Beat,2015,50000.0,Petrol,Manual,1,1199.0,18.6,200000.0
Tata,Tiago,2017,42000.0,Petrol,Manual,1,1199.0,23.84,425000.0
Chevrolet,Sail,2016,30000.0,Petrol,Manual,1,1199.0,18.2,400000.0
Maruti,Alto,2009,60000.0,Petrol,Manual,3,796.0,19.7,125000.0
Jeep,Compass,2018,14000.0,Diesel,Manual,1,1956.0,17.1,1600000.0
Honda,City,2015,22000.0,Petrol,Manual,1,1497.0,17.4,900000.0
Volkswagen,Vento,2012,90000.0,Diesel,Manual,1,1598.0,20.54,450000.0
Maruti,Alto,2011,46000.0,Petrol,Manual,1,998.0,20.92,210000.0
Hyundai,i20,2018,20000.0,Petrol,Manual,1,1197.0,18.6,801000.0
Tata,Venture,2014,15000.0,Diesel,Manual,1,1405.0,15.42,317000.0
Maruti,Ertiga,2015,40000.0,Petrol,Manual,2,1373.0,16.02,600000.0
Hyundai,i20,2014,30000.0,Petrol,Manual,2,1197.0,18.5,330000.0
Hyundai,EON,2017,15000.0,Petrol,Manual,2,814.0,21.1,320000.0
Maruti,Estilo,2010,50000.0,Petrol,Manual,1,1197.0,21.21,160000.0
Hyundai,Getz,2007,110000.0,Petrol,Manual,2,1341.0,15.3,120000.0
Maruti,Alto,2009,70000.0,Petrol,Manual,2,796.0,19.7,130000.0
Chevrolet,Sail,2015,80000.0,Petrol,Manual,1,1199.0,18.2,220000.0
Maruti,Swift,2008,50000.0,Diesel,Manual,3,1197.0,21.21,229999.0
Tata,Zest,2015,110000.0,Petrol,Manual,1,1193.0,17.57,340000.0
Ford,Classic,2013,70000.0,Diesel,Manual,2,1399.0,19.68,200000.0
Maruti,Alto,2002,50000.0,Petrol,Manual,2,796.0,19.7,140000.0
Toyota,Innova,2013,190000.0,Diesel,Manual,1,2494.0,12.99,1000000.0
Mahindra,Bolero,2010,100000.0,Diesel,Manual,2,2523.0,13.6,495000.0
Maruti,Alto,2015,60000.0,Petrol,Manual,1,796.0,22.74,236000.0
Maruti,Wagon,2015,40000.0,Petrol,Manual,1,998.0,20.51,390000.0
Maruti,Swift,2009,90000.0,Diesel,Manual,2,1248.0,19.3,275000.0
Tata,Safari,2015,110000.0,Diesel,Manual,1,2179.0,14.1,503000.0
Maruti,Vitara,2017,32000.0,Diesel,Manual,1,1248.0,24.3,775000.0
Toyota,Innova,2016,30000.0,Diesel,Automatic,1,2755.0,11.36,1800000.0
Hyundai,Creta,2016,58000.0,Diesel,Manual,1,1582.0,19.67,850000.0
Maruti,Vitara,2018,5000.0,Diesel,Manual,1,1248.0,24.3,750000.0
Hyundai,i20,2018,25000.0,Petrol,Manual,1,1197.0,18.6,570000.0
Hyundai,Grand,2018,32000.0,Petrol,Manual,1,1197.0,18.9,580000.0
Honda,Jazz,2016,30000.0,Petrol,Manual,1,1199.0,18.7,484999.0
Honda,BR-V,2017,43000.0,Petrol,Manual,1,1497.0,15.4,700000.0
Hyundai,Verna,2012,60000.0,Petrol,Manual,1,1497.0,17.7,415000.0
Nissan,Micra,2015,50000.0,Petrol,Automatic,1,1198.0,19.34,325000.0
Ford,Figo,2018,14200.0,Petrol,Manual,1,1196.0,18.16,550000.0
Hyundai,EON,2017,10000.0,Petrol,Manual,1,814.0,21.1,300000.0
Datsun,RediGO,2018,25000.0,Petrol,Manual,1,799.0,22.7,217000.0
Ford,Freestyle,2018,19100.0,Petrol,Manual,1,1194.0,19.0,700000.0
Hyundai,Santro,2019,25000.0,Petrol,Automatic,4,1086.0,20.3,466000.0
Ford,EcoSport,2014,54000.0,Diesel,Manual,1,1498.0,23.0,484999.0
Nissan,Sunny,2018,35000.0,Diesel,Manual,1,1461.0,22.71,670000.0
Hyundai,Grand,2018,20000.0,Petrol,Manual,2,1197.0,18.9,500000.0
Maruti,SX4,2016,52000.0,Diesel,Manual,1,1248.0,23.65,675000.0
Hyundai,i20,2011,120000.0,Diesel,Manual,2,1396.0,23.0,220000.0
Jeep,Compass,2017,50000.0,Diesel,Manual,1,1956.0,17.1,1650000.0
Maruti,Ertiga,2013,120000.0,Diesel,Manual,2,1248.0,20.77,630000.0
Tata,Manza,2010,90000.0,Diesel,Manual,2,1248.0,18.8,250000.0
Maruti,Wagon,2004,120000.0,Petrol,Manual,3,998.0,18.9,120000.0
Skoda,Rapid,2015,101500.0,Diesel,Manual,2,1498.0,21.14,300000.0
Hyundai,Verna,2013,75000.0,Diesel,Automatic,1,1582.0,22.32,525000.0
Maruti,Alto,2011,97500.0,Petrol,Manual,1,1197.0,21.21,204999.0
Maruti,Alto,2011,97500.0,Petrol,Manual,1,1197.0,21.21,204999.0
Mahindra,Scorpio,2016,100000.0,Diesel,Manual,1,1997.0,15.4,1100000.0
Renault,Duster,2012,55735.0,Diesel,Manual,2,1461.0,19.01,480000.0
Mahindra,XUV500,2014,80000.0,Diesel,Manual,2,2179.0,15.1,605000.0
Maruti,Alto,2016,50000.0,Petrol,Manual,2,796.0,24.7,250000.0
Ford,Figo,2013,70000.0,Diesel,Manual,2,1399.0,20.0,245000.0
Hyundai,i10,2012,76000.0,Petrol,Manual,4,1197.0,20.36,210000.0
Maruti,Swift,2020,1500.0,Petrol,Manual,1,1197.0,21.21,730000.0
Mahindra,Bolero,2012,76000.0,Diesel,Manual,1,2523.0,15.96,500000.0
Maruti,Wagon,2015,40000.0,Petrol,Manual,1,998.0,20.51,400000.0
Hyundai,EON,2015,60000.0,Petrol,Manual,2,814.0,21.1,280000.0
Toyota,Innova,2009,170000.0,Diesel,Manual,3,2494.0,12.8,561000.0
Mitsubishi,Pajero,2013,181491.0,Diesel,Manual,1,2477.0,13.5,950000.0
Chevrolet,Beat,2016,53319.0,Diesel,Manual,1,936.0,25.44,375000.0
Volkswagen,Ameo,2017,40906.0,Diesel,Manual,1,1498.0,21.66,700000.0
Toyota,Etios,2012,31711.0,Petrol,Manual,2,1496.0,17.6,375000.0
Hyundai,EON,2012,43755.0,Petrol,Manual,2,814.0,21.1,270000.0
Renault,KWID,2016,66693.0,Petrol,Manual,1,799.0,25.17,300000.0
Maruti,Zen,2010,59549.0,Petrol,Manual,1,998.0,19.0,225000.0
Toyota,Innova,2015,94385.0,Diesel,Manual,1,2494.0,12.99,1350000.0
Maruti,Zen,2010,73730.0,Petrol,Manual,1,998.0,18.2,200000.0
Hyundai,Verna,2011,221889.0,Diesel,Manual,1,1582.0,22.32,400000.0
Honda,Amaze,2013,116104.0,Diesel,Manual,1,1498.0,25.8,500000.0
Maruti,Swift,2015,150546.0,Petrol,Manual,1,1197.0,22.0,500000.0
Toyota,Fortuner,2013,148120.0,Diesel,Manual,1,2755.0,14.24,1500000.0
Ford,Ecosport,2015,20000.0,Petrol,Manual,2,1499.0,15.8,555000.0
Hyundai,Grand,2018,30000.0,Petrol,Automatic,1,1197.0,18.9,580000.0
Tata,Aria,2011,142000.0,Diesel,Manual,3,2179.0,13.7,337000.0
Tata,Sumo,2011,20000.0,Diesel,Manual,1,1948.0,12.2,175000.0
Tata,Manza,2009,120000.0,Diesel,Manual,2,1248.0,18.8,180000.0
Hyundai,i10,2011,80000.0,Petrol,Manual,1,1086.0,19.81,200000.0
Tata,Indigo,2016,60000.0,Diesel,Manual,1,1405.0,19.09,260000.0
Renault,KWID,2016,25000.0,Petrol,Manual,1,999.0,23.01,350000.0
Mahindra,Bolero,2011,50000.0,Diesel,Manual,2,2523.0,13.6,409999.0
Mahindra,TUV,2017,126000.0,Diesel,Manual,1,1493.0,18.49,655000.0
Maruti,Swift,2015,170000.0,Diesel,Manual,1,1248.0,26.59,370000.0
Maruti,Alto,2013,24000.0,Petrol,Manual,1,796.0,22.74,200000.0
Maruti,Ertiga,2017,100000.0,Diesel,Manual,2,1248.0,24.52,800000.0
Tata,Tiago,2019,10000.0,Petrol,Manual,1,1199.0,24.0,550000.0
Ford,Figo,2012,70000.0,Diesel,Manual,2,1399.0,20.0,300000.0
Maruti,Omni,2017,40000.0,Petrol,Manual,1,796.0,16.8,220000.0
Maruti,Wagon,2011,110000.0,Petrol,Manual,1,998.0,18.9,196000.0
Hyundai,i10,2008,80000.0,Petrol,Manual,2,1086.0,19.81,135000.0
Tata,Bolt,2015,16500.0,Petrol,Manual,1,1193.0,17.57,299000.0
Maruti,Alto,2017,30000.0,Petrol,Manual,1,998.0,23.95,300000.0
Maruti,Ertiga,2017,80000.0,Diesel,Manual,1,1248.0,24.52,720000.0
Tata,Safari,2016,50000.0,Diesel,Manual,3,2179.0,14.1,650000.0
Maruti,Alto,2016,25000.0,Petrol,Manual,1,998.0,23.95,300000.0
Hyundai,Grand,2019,20000.0,Diesel,Manual,1,1186.0,24.0,750000.0
Renault,KWID,2016,60000.0,Petrol,Manual,1,799.0,25.17,260000.0
Maruti,Swift,2011,70000.0,Diesel,Manual,2,1248.0,22.9,300000.0
Mahindra,Bolero,2014,50000.0,Diesel,Manual,2,2523.0,15.96,600000.0
Honda,Accord,2004,100000.0,Petrol,Automatic,2,2997.0,9.0,275000.0
Maruti,Alto,2015,52000.0,Petrol,Manual,1,998.0,23.95,250000.0
Maruti,Swift,2014,80000.0,Diesel,Manual,1,1248.0,23.4,420000.0
Hyundai,EON,2015,50000.0,Petrol,Manual,1,814.0,21.1,235000.0
Mahindra,Scorpio,2016,60000.0,Diesel,Manual,1,2179.0,15.4,1100000.0
Maruti,Alto,2019,25000.0,Petrol,Manual,1,998.0,23.95,360000.0
Hyundai,Grand,2014,50000.0,Diesel,Manual,2,1120.0,24.0,380000.0
Ford,EcoSport,2016,125000.0,Diesel,Manual,1,1498.0,22.77,650000.0
Maruti,Wagon,2016,80000.0,Petrol,Manual,1,998.0,20.51,350000.0
Mahindra,Bolero,2017,70000.0,Diesel,Manual,1,2523.0,15.96,700000.0
Hyundai,i20,2010,90000.0,Diesel,Manual,3,1396.0,23.0,270000.0
Tata,Bolt,2017,50000.0,Diesel,Manual,1,1248.0,22.95,450000.0
Mahindra,Thar,2016,101000.0,Diesel,Manual,1,2498.0,16.55,630000.0
Mahindra,Xylo,2010,168000.0,Diesel,Manual,1,2498.0,14.0,229999.0
Mahindra,Xylo,2010,168000.0,Diesel,Manual,1,2498.0,14.0,229999.0
Maruti,Wagon,2011,40000.0,Petrol,Manual,1,998.0,18.9,270000.0
Tata,Indica,2009,28900.0,Petrol,Manual,2,1172.0,0.0,135000.0
Maruti,Wagon,2012,20000.0,Petrol,Manual,1,998.0,18.9,275000.0
Jaguar,XE,2017,9000.0,Diesel,Automatic,1,1999.0,13.6,2625000.0
Lexus,ES,2019,20000.0,Petrol,Automatic,1,2487.0,22.37,5150000.0
Jaguar,XF,2017,45000.0,Diesel,Automatic,1,1999.0,19.33,3200000.0
Tata,Safari,2015,110000.0,Diesel,Manual,1,2179.0,14.1,503000.0
Volvo,XC40,2019,20000.0,Diesel,Automatic,1,1969.0,18.0,3800000.0
Toyota,Camry,2016,68089.0,Petrol,Automatic,1,2494.0,19.16,2000000.0
Maruti,Wagon,2013,58343.0,Petrol,Manual,1,998.0,21.79,225000.0
